"Row.names"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Functional_Group"	"metadata_KEGG_Description"	"metadata_KEGG_Pathways"	"clean_KEGG_Pathways"
"134"	"K03415"	97.4800485403342	2.24199033084236	0.435068207913864	5.15319274095576	2.56088514657297e-07	1.25647832696076e-05	"K03415"	"two-component system, chemotaxis family, response regulator CheV"	"Cellular Processes;Cell Motility;Bacterial motility proteins|Cellular Processes;Cell Motility;Bacterial chemotaxis|Environmental Information Processing;Signal Transduction;Two-component system"	"[['Cellular Processes', 'Cell Motility', 'Bacterial motility proteins'], ['Cellular Processes', 'Cell Motility', 'Bacterial chemotaxis'], ['Environmental Information Processing', 'Signal Transduction', 'Two-component system']]"
"135"	"K03449"	153.632443865801	1.12410465020738	0.265373417216691	4.2359353924643	2.27602218230706e-05	0.000351796723438675	"K03449"	"MFS transporter, CP family, cyanate transporter"	"Environmental Information Processing;Membrane Transport;Transporters"	"[['Environmental Information Processing', 'Membrane Transport', 'Transporters']]"
"136"	"K03457"	132.212693082083	1.56097990788486	0.375872870219121	4.15294646558252	3.28221544635352e-05	0.000454748399147633	"K03457"	"nucleobase:cation symporter-1, NCS1 family"	"Unclassified;Cellular Processes and Signaling;Other ion-coupled transporters"	"[['Unclassified', 'Cellular Processes and Signaling', 'Other ion-coupled transporters']]"
"137"	"K03458"	86.5384599802303	2.16301197241464	0.403550265685166	5.35995675468627	8.32418758786e-08	5.19988317980969e-06	"K03458"	"nucleobase:cation symporter-2, NCS2 family"	"Unclassified;Cellular Processes and Signaling;Other ion-coupled transporters"	"[['Unclassified', 'Cellular Processes and Signaling', 'Other ion-coupled transporters']]"
"138"	"K03462"	57.3371263402147	1.63526516648819	0.414697486321876	3.94327243454508	8.0377259483336e-05	0.00084451391692904	"K03462"	"nicotinamide phosphoribosyltransferase [EC:2.4.2.12]"	"Metabolism;Metabolism of Cofactors and Vitamins;Nicotinate and nicotinamide metabolism"	"[['Metabolism', 'Metabolism of Cofactors and Vitamins', 'Nicotinate and nicotinamide metabolism']]"
"139"	"K03464"	98.7698025326225	1.39218434256356	0.330766738442967	4.20896112201926	2.56547522226145e-05	0.000380981501467137	"K03464"	"muconolactone D-isomerase [EC:5.3.3.4]"	"Metabolism;Xenobiotics Biodegradation and Metabolism;Benzoate degradation"	"[['Metabolism', 'Xenobiotics Biodegradation and Metabolism', 'Benzoate degradation']]"
"140"	"K03503"	82.206181342707	2.1117714205731	0.385521562857637	5.47769988511102	4.3089013724562e-08	2.91696259998681e-06	"K03503"	"DNA polymerase V [EC:3.4.21.-]"	"Metabolism;Enzyme Families;Peptidases|Genetic Information Processing;Replication and Repair;DNA repair and recombination proteins"	"[['Metabolism', 'Enzyme Families', 'Peptidases'], ['Genetic Information Processing', 'Replication and Repair', 'DNA repair and recombination proteins']]"
"141"	"K03516"	36.7679724228697	1.88536815784629	0.456602666939578	4.12912208875858	3.64151010469791e-05	0.00047383931970619	"K03516"	"flagellar protein FlhE"	"Cellular Processes;Cell Motility;Bacterial motility proteins"	"[['Cellular Processes', 'Cell Motility', 'Bacterial motility proteins']]"
"142"	"K03554"	95.7487744112766	1.50659585241951	0.383207088264439	3.93154484496346	8.44017478506912e-05	0.000868039514433647	"K03554"	"recombination associated protein RdgC"	"Genetic Information Processing;Replication and Repair;DNA repair and recombination proteins"	"[['Genetic Information Processing', 'Replication and Repair', 'DNA repair and recombination proteins']]"
"143"	"K03557"	112.466901865958	1.39350260937811	0.319862268597314	4.35657076869056	1.32115990356217e-05	0.000244483154472334	"K03557"	"Fis family transcriptional regulator, factor for inversion stimulation protein"	"Genetic Information Processing;Transcription;Transcription factors|Genetic Information Processing;Replication and Repair;Chromosome|Genetic Information Processing;Replication and Repair;DNA repair and recombination proteins"	"[['Genetic Information Processing', 'Transcription', 'Transcription factors'], ['Genetic Information Processing', 'Replication and Repair', 'Chromosome'], ['Genetic Information Processing', 'Replication and Repair', 'DNA repair and recombination proteins']]"
"144"	"K03566"	781.834870850188	1.06073819123018	0.262789431248848	4.03645681711499	5.42645081654978e-05	0.000640632648276119	"K03566"	"LysR family transcriptional regulator, glycine cleavage system transcriptional activator"	"Genetic Information Processing;Transcription;Transcription factors"	"[['Genetic Information Processing', 'Transcription', 'Transcription factors']]"
"145"	"K03576"	125.526109835047	1.44118768059187	0.319065684527324	4.51689965571478	6.27516230126887e-06	0.000147191087663096	"K03576"	"LysR family transcriptional regulator, regulator for metE and metH"	"Genetic Information Processing;Transcription;Transcription factors"	"[['Genetic Information Processing', 'Transcription', 'Transcription factors']]"
"146"	"K03577"	151.023559119432	1.41291451592844	0.350776905665088	4.02795763663372	5.62634781428402e-05	0.00065412408936502	"K03577"	"TetR/AcrR family transcriptional regulator, acrAB operon repressor"	"Genetic Information Processing;Transcription;Transcription factors"	"[['Genetic Information Processing', 'Transcription', 'Transcription factors']]"
"147"	"K03586"	112.466901865958	1.39350260937811	0.319862268597314	4.35657076869056	1.32115990356217e-05	0.000244483154472334	"K03586"	"cell division protein FtsL"	"Genetic Information Processing;Replication and Repair;Chromosome"	"[['Genetic Information Processing', 'Replication and Repair', 'Chromosome']]"
"148"	"K03597"	111.543252200417	1.40406192320762	0.324798645017717	4.32286878269159	1.54013342035939e-05	0.000270941892502698	"K03597"	"sigma-E factor negative regulatory protein RseA"	"Unclassified;Cellular Processes and Signaling;Signal transduction mechanisms"	"[['Unclassified', 'Cellular Processes and Signaling', 'Signal transduction mechanisms']]"
"149"	"K03598"	111.135926865273	1.4473892475142	0.331511368409283	4.36603201410352	1.26523943723127e-05	0.000242526900011213	"K03598"	"sigma-E factor negative regulatory protein RseB"	"Unclassified;Cellular Processes and Signaling;Signal transduction mechanisms"	"[['Unclassified', 'Cellular Processes and Signaling', 'Signal transduction mechanisms']]"
"150"	"K03599"	119.70697939509	1.28683769707355	0.309549453227425	4.15713122299754	3.22268899239412e-05	0.000449878739819849	"K03599"	"stringent starvation protein A;RNA polymerase-associated protein"	"Genetic Information Processing;Transcription;Transcription machinery"	"[['Genetic Information Processing', 'Transcription', 'Transcription machinery']]"
"151"	"K03600"	112.67632763872	1.391753101624	0.319376791251121	4.35771521209154	1.31427241867266e-05	0.000244483154472334	"K03600"	"stringent starvation protein B"	"Unclassified;Poorly Characterized;General function prediction only"	"[['Unclassified', 'Poorly Characterized', 'General function prediction only']]"
"152"	"K03616"	149.690023664977	1.02541357113589	0.252711169929388	4.05765036591937	4.95689022211893e-05	0.00059438226250879	"K03616"	"electron transport complex protein RnfB"	"Unclassified;Metabolism;Energy metabolism"	"[['Unclassified', 'Metabolism', 'Energy metabolism']]"
"153"	"K03656"	142.910474025929	1.58299623071281	0.338048220818566	4.68275273533364	2.83047870019411e-06	8.27180332712465e-05	"K03656"	"ATP-dependent DNA helicase Rep [EC:3.6.1.-];ATP-dependent DNA helicase Rep [EC:3.6.4.12]"	"Genetic Information Processing;Replication and Repair;DNA repair and recombination proteins"	"[['Genetic Information Processing', 'Replication and Repair', 'DNA repair and recombination proteins']]"
"154"	"K03669"	195.688697778174	1.54649736997197	0.326639147672932	4.734574471522	2.19515160948285e-06	6.74693724569787e-05	"K03669"	"membrane glycosyltransferase [EC:2.4.1.-]"	"Unclassified;Cellular Processes and Signaling;Membrane and intracellular structural molecules"	"[['Unclassified', 'Cellular Processes and Signaling', 'Membrane and intracellular structural molecules']]"
"155"	"K03670"	285.920232814941	1.96247551278325	0.411372653664686	4.77055413212489	1.83719803230372e-06	6.06502165232116e-05	"K03670"	"periplasmic glucans biosynthesis protein"	"Unclassified;Cellular Processes and Signaling;Inorganic ion transport and metabolism"	"[['Unclassified', 'Cellular Processes and Signaling', 'Inorganic ion transport and metabolism']]"
"156"	"K03673"	145.707974051438	1.50526107505712	0.326728404649606	4.60707135846182	4.08379887174383e-06	0.000107586977172837	"K03673"	"thiol:disulfide interchange protein DsbA"	"Genetic Information Processing;Folding, Sorting and Degradation;Chaperones and folding catalysts"	"[['Genetic Information Processing', 'Folding, Sorting and Degradation', 'Chaperones and folding catalysts']]"
"157"	"K03680"	14.0956869303531	-2.02348231217597	0.263065588712139	-7.69193083018615	1.4493097064031e-14	4.07942542623356e-12	"K03680"	"translation initiation factor eIF-2B subunit delta;translation initiation factor eIF-2B delta subunit"	"Genetic Information Processing;Translation;Translation factors|Genetic Information Processing;Translation;RNA transport"	"[['Genetic Information Processing', 'Translation', 'Translation factors'], ['Genetic Information Processing', 'Translation', 'RNA transport']]"
"158"	"K03690"	112.466901865958	1.39350260937811	0.319862268597314	4.35657076869056	1.32115990356217e-05	0.000244483154472334	"K03690"	"hypothetical protein"	"Unclassified;Poorly Characterized;Function unknown"	"[['Unclassified', 'Poorly Characterized', 'Function unknown']]"
"159"	"K03707"	58.9620857184856	-1.01641040269651	0.238865994045398	-4.25514902930611	2.08909822094621e-05	0.000335292286987048	"K03707"	"transcriptional activator TenA [EC:3.5.99.2];thiaminase (transcriptional activator TenA) [EC:3.5.99.2]"	"Metabolism;Metabolism of Cofactors and Vitamins;Thiamine metabolism|Genetic Information Processing;Transcription;Transcription factors"	"[['Metabolism', 'Metabolism of Cofactors and Vitamins', 'Thiamine metabolism'], ['Genetic Information Processing', 'Transcription', 'Transcription factors']]"
"160"	"K03717"	91.9028227866306	2.01030677085279	0.490095379575524	4.10186844159586	4.09827280135402e-05	0.000513291872169585	"K03717"	"LysR family transcriptional regulator, transcriptional activator of nhaA"	"Genetic Information Processing;Transcription;Transcription factors"	"[['Genetic Information Processing', 'Transcription', 'Transcription factors']]"
"161"	"K03719"	931.705944555493	1.03706023098006	0.24874918411077	4.16910003016634	3.05804762245605e-05	0.000432657108066005	"K03719"	"Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein"	"Genetic Information Processing;Transcription;Transcription factors|Genetic Information Processing;Replication and Repair;Chromosome"	"[['Genetic Information Processing', 'Transcription', 'Transcription factors'], ['Genetic Information Processing', 'Replication and Repair', 'Chromosome']]"
"162"	"K03737"	30.923623269963	-1.05996949579931	0.24925546632266	-4.25254262800072	2.11356967368716e-05	0.00033640983972854	"K03737"	"putative pyruvate-flavodoxin oxidoreductase [EC:1.2.7.-]"	"Metabolism;Energy Metabolism;Carbon fixation pathways in prokaryotes"	"[['Metabolism', 'Energy Metabolism', 'Carbon fixation pathways in prokaryotes']]"
"163"	"K03738"	35.630717078211	-1.17272249544265	0.278299166770761	-4.21389150765457	2.51007894089528e-05	0.00037601966879294	"K03738"	"aldehyde:ferredoxin oxidoreductase [EC:1.2.7.5]"	"Metabolism;Carbohydrate Metabolism;Pentose phosphate pathway|Metabolism;Carbohydrate Metabolism;Glycolysis / Gluconeogenesis"	"[['Metabolism', 'Carbohydrate Metabolism', 'Pentose phosphate pathway'], ['Metabolism', 'Carbohydrate Metabolism', 'Glycolysis / Gluconeogenesis']]"
"164"	"K03747"	76.2906143063883	1.4964269408867	0.297272655175654	5.03385331557819	4.80717563023885e-07	1.97759809773211e-05	"K03747"	"Smg protein"	"Unclassified;Poorly Characterized;Function unknown"	"[['Unclassified', 'Poorly Characterized', 'Function unknown']]"
"165"	"K03761"	152.32111593191	1.18679507003136	0.301179549301259	3.94049022513229	8.13152642680459e-05	0.000847429853747102	"K03761"	"MFS transporter, MHS family, alpha-ketoglutarate permease"	"Environmental Information Processing;Membrane Transport;Transporters"	"[['Environmental Information Processing', 'Membrane Transport', 'Transporters']]"
"166"	"K03762"	184.41131296518	1.71065263391387	0.373400720914863	4.5812783374457	4.62142272603177e-06	0.000115492377284196	"K03762"	"MFS transporter, MHS family, proline/betaine transporter"	"Environmental Information Processing;Membrane Transport;Transporters"	"[['Environmental Information Processing', 'Membrane Transport', 'Transporters']]"
"167"	"K03776"	255.9290776684	1.89108852502272	0.438473797935508	4.31288832748193	1.61135518351407e-05	0.000279057718936484	"K03776"	"aerotaxis receptor"	"Cellular Processes;Cell Motility;Bacterial motility proteins|Cellular Processes;Cell Motility;Bacterial chemotaxis|Environmental Information Processing;Signal Transduction;Two-component system"	"[['Cellular Processes', 'Cell Motility', 'Bacterial motility proteins'], ['Cellular Processes', 'Cell Motility', 'Bacterial chemotaxis'], ['Environmental Information Processing', 'Signal Transduction', 'Two-component system']]"
"168"	"K03777"	73.3948256327849	1.72541671143392	0.441170491674612	3.91099754855433	9.19157052569996e-05	0.000927473597866669	"K03777"	"D-lactate dehydrogenase [EC:1.1.1.28]"	"Metabolism;Carbohydrate Metabolism;Pyruvate metabolism"	"[['Metabolism', 'Carbohydrate Metabolism', 'Pyruvate metabolism']]"
"169"	"K03806"	107.869069599191	1.46542595755513	0.34274849621879	4.27551389348675	1.90696907585927e-05	0.00031674674403372	"K03806"	"AmpD protein"	"Unclassified;Cellular Processes and Signaling;Membrane and intracellular structural molecules"	"[['Unclassified', 'Cellular Processes and Signaling', 'Membrane and intracellular structural molecules']]"
"170"	"K03808"	186.750325782344	1.73149630194556	0.347509434514464	4.9825878953899	6.27394762940572e-07	2.52278736256104e-05	"K03808"	"paraquat-inducible protein A"	"Unclassified;Poorly Characterized;Function unknown"	"[['Unclassified', 'Poorly Characterized', 'Function unknown']]"
"171"	"K03811"	141.950888379179	0.975602170069802	0.212694534003881	4.58686996654085	4.49940723189595e-06	0.000114782154668766	"K03811"	"nicotinamide mononucleotide transporter"	"Unclassified;Cellular Processes and Signaling;Other transporters"	"[['Unclassified', 'Cellular Processes and Signaling', 'Other transporters']]"
"172"	"K03832"	806.822792318742	0.816031861461766	0.204576498019315	3.98888371519938	6.63849521394879e-05	0.000729007646903452	"K03832"	"periplasmic protein TonB"	"Unclassified;Cellular Processes and Signaling;Membrane and intracellular structural molecules"	"[['Unclassified', 'Cellular Processes and Signaling', 'Membrane and intracellular structural molecules']]"
"173"	"K03841"	187.60978412582	1.3733247910478	0.263326048112384	5.21530171774609	1.83518274506063e-07	9.73930648727812e-06	"K03841"	"fructose-1,6-bisphosphatase I [EC:3.1.3.11]"	"Metabolism;Carbohydrate Metabolism;Pentose phosphate pathway|Metabolism;Energy Metabolism;Carbon fixation in photosynthetic organisms|Metabolism;Carbohydrate Metabolism;Glycolysis / Gluconeogenesis|Metabolism;Carbohydrate Metabolism;Fructose and mannose metabolism|Organismal Systems;Endocrine System;Insulin signaling pathway|Metabolism;Energy Metabolism;Methane metabolism"	"[['Metabolism', 'Carbohydrate Metabolism', 'Pentose phosphate pathway'], ['Metabolism', 'Energy Metabolism', 'Carbon fixation in photosynthetic organisms'], ['Metabolism', 'Carbohydrate Metabolism', 'Glycolysis / Gluconeogenesis'], ['Metabolism', 'Carbohydrate Metabolism', 'Fructose and mannose metabolism'], ['Organismal Systems', 'Endocrine System', 'Insulin signaling pathway'], ['Metabolism', 'Energy Metabolism', 'Methane metabolism']]"
"174"	"K03856"	173.474865002178	-1.0570725331744	0.243754839170413	-4.33662173342695	1.44689308893655e-05	0.000259663900658814	"K03856"	"3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]"	"Metabolism;Amino Acid Metabolism;Phenylalanine, tyrosine and tryptophan biosynthesis"	"[['Metabolism', 'Amino Acid Metabolism', 'Phenylalanine, tyrosine and tryptophan biosynthesis']]"
"175"	"K03863"	316.779450771067	1.76228954150305	0.375617528116945	4.69171273858757	2.70927354884875e-06	8.04955274402396e-05	"K03863"	"vanillate monooxygenase [EC:1.14.13.82]"	"Metabolism;Xenobiotics Biodegradation and Metabolism;Aminobenzoate degradation"	"[['Metabolism', 'Xenobiotics Biodegradation and Metabolism', 'Aminobenzoate degradation']]"
"176"	"K03886"	14.5731095628416	-1.40075865646647	0.268697833491558	-5.21313714466732	1.85673521495433e-07	9.73930648727812e-06	"K03886"	"menaquinol-cytochrome c reductase iron-sulfur subunit [EC:1.10.2.-]"	"Metabolism;Energy Metabolism;Oxidative phosphorylation"	"[['Metabolism', 'Energy Metabolism', 'Oxidative phosphorylation']]"
"177"	"K03919"	146.040609224481	1.04662925149087	0.268840402948037	3.89312484289487	9.89611917597939e-05	0.000976465781423206	"K03919"	"alkylated DNA repair protein [EC:1.14.11.-]"	"Genetic Information Processing;Replication and Repair;DNA repair and recombination proteins"	"[['Genetic Information Processing', 'Replication and Repair', 'DNA repair and recombination proteins']]"
"178"	"K03981"	164.639568199331	1.78584546000051	0.376823998005428	4.73920310132367	2.14560362714763e-06	6.67133034766599e-05	"K03981"	"thiol:disulfide interchange protein DsbC [EC:5.3.4.1]"	"Genetic Information Processing;Folding, Sorting and Degradation;Chaperones and folding catalysts|Environmental Information Processing;Membrane Transport;Secretion system"	"[['Genetic Information Processing', 'Folding, Sorting and Degradation', 'Chaperones and folding catalysts'], ['Environmental Information Processing', 'Membrane Transport', 'Secretion system']]"
"179"	"K04033"	76.781735348334	1.60067159995073	0.384593874289208	4.16197892623492	3.15501473253239e-05	0.00044402681025219	"K04033"	"AraC family transcriptional regulator, ethanolamine operon transcriptional activator"	"Genetic Information Processing;Transcription;Transcription factors"	"[['Genetic Information Processing', 'Transcription', 'Transcription factors']]"
"180"	"K04036"	17.3161499161314	-1.47681282190982	0.305353555539082	-4.83640290122903	1.32209809389273e-06	4.6212945138159e-05	"K04036"	"divinyl protochlorophyllide a 8-vinyl-reductase [EC:1.-.-.-]"	"Metabolism;Metabolism of Cofactors and Vitamins;Porphyrin and chlorophyll metabolism"	"[['Metabolism', 'Metabolism of Cofactors and Vitamins', 'Porphyrin and chlorophyll metabolism']]"
"181"	"K04037"	18.7474284346944	-1.31306113544526	0.316954967937676	-4.14273719698708	3.43185127758195e-05	0.000457694280112426	"K04037"	"light-independent protochlorophyllide reductase subunit L [EC:1.3.7.7];light-independent protochlorophyllide reductase subunit L [EC:1.18.-.-]"	"Metabolism;Metabolism of Cofactors and Vitamins;Porphyrin and chlorophyll metabolism"	"[['Metabolism', 'Metabolism of Cofactors and Vitamins', 'Porphyrin and chlorophyll metabolism']]"
"182"	"K04038"	18.7474284346944	-1.31306113544526	0.316954967937676	-4.14273719698708	3.43185127758195e-05	0.000457694280112426	"K04038"	"light-independent protochlorophyllide reductase subunit N [EC:1.18.-.-];light-independent protochlorophyllide reductase subunit N [EC:1.3.7.7]"	"Metabolism;Metabolism of Cofactors and Vitamins;Porphyrin and chlorophyll metabolism"	"[['Metabolism', 'Metabolism of Cofactors and Vitamins', 'Porphyrin and chlorophyll metabolism']]"
"183"	"K04062"	125.2573104424	2.21635047408535	0.394198234037092	5.62242618742123	1.88294029546774e-08	1.50297980599425e-06	"K04062"	"osmotically inducible lipoprotein OsmB"	"Unclassified;Cellular Processes and Signaling;Membrane and intracellular structural molecules"	"[['Unclassified', 'Cellular Processes and Signaling', 'Membrane and intracellular structural molecules']]"
"184"	"K04065"	64.0370000949786	1.1437490561258	0.275722325273536	4.14819168158081	3.35111769752135e-05	0.000457694280112426	"K04065"	"hyperosmotically inducible periplasmic protein"	"Unclassified;Poorly Characterized;General function prediction only"	"[['Unclassified', 'Poorly Characterized', 'General function prediction only']]"
"185"	"K04090"	351.544921992369	1.34645273330792	0.326690981478193	4.12148730649241	3.7643421592464e-05	0.000483935141049273	"K04090"	"indolepyruvate ferredoxin oxidoreductase [EC:1.2.7.8]"	"Unclassified;Metabolism;Energy metabolism"	"[['Unclassified', 'Metabolism', 'Energy metabolism']]"
"186"	"K04098"	64.7549968774293	1.60219235425049	0.367743664721012	4.35681837093235	1.31966687195766e-05	0.000244483154472334	"K04098"	"hydroxyquinol 1,2-dioxygenase [EC:1.13.11.37]"	"Metabolism;Xenobiotics Biodegradation and Metabolism;Chlorocyclohexane and chlorobenzene degradation|Metabolism;Xenobiotics Biodegradation and Metabolism;Benzoate degradation"	"[['Metabolism', 'Xenobiotics Biodegradation and Metabolism', 'Chlorocyclohexane and chlorobenzene degradation'], ['Metabolism', 'Xenobiotics Biodegradation and Metabolism', 'Benzoate degradation']]"
"187"	"K04099"	32.4196648188147	2.21619669745174	0.544312355197203	4.07155317400211	4.67006983965855e-05	0.000565057319060949	"K04099"	"protocatechuate 4,5-dioxygenase [EC:1.13.11.8]"	"Metabolism;Xenobiotics Biodegradation and Metabolism;Aminobenzoate degradation|Metabolism;Xenobiotics Biodegradation and Metabolism;Polycyclic aromatic hydrocarbon degradation|Metabolism;Xenobiotics Biodegradation and Metabolism;Benzoate degradation"	"[['Metabolism', 'Xenobiotics Biodegradation and Metabolism', 'Aminobenzoate degradation'], ['Metabolism', 'Xenobiotics Biodegradation and Metabolism', 'Polycyclic aromatic hydrocarbon degradation'], ['Metabolism', 'Xenobiotics Biodegradation and Metabolism', 'Benzoate degradation']]"
"188"	"K04652"	79.5519809337948	-1.32420500121888	0.261072549480573	-5.07217248176225	3.9329965807883e-07	1.73831948050048e-05	"K04652"	"hydrogenase nickel incorporation protein HypB"	"Unclassified;Genetic Information Processing;Protein folding and associated processing"	"[['Unclassified', 'Genetic Information Processing', 'Protein folding and associated processing']]"
"189"	"K04719"	165.36831203456	1.16324971450939	0.245003471442988	4.74789074480556	2.05549014018893e-06	6.61204958882503e-05	"K04719"	"5,6-dimethylbenzimidazole biosynthesis protein BluB;5,6-dimethylbenzimidazole synthase [EC:1.14.99.40]"	"Metabolism;Metabolism of Cofactors and Vitamins;Riboflavin metabolism"	"[['Metabolism', 'Metabolism of Cofactors and Vitamins', 'Riboflavin metabolism']]"
"190"	"K04720"	21.3347729645683	-1.46265471180252	0.2377481244843	-6.15211882312496	7.6454560356288e-10	8.09810407495555e-08	"K04720"	"threonine-phosphate decarboxylase [EC:4.1.1.81]"	"Metabolism;Metabolism of Cofactors and Vitamins;Porphyrin and chlorophyll metabolism"	"[['Metabolism', 'Metabolism of Cofactors and Vitamins', 'Porphyrin and chlorophyll metabolism']]"
"191"	"K04749"	323.771853650145	-1.01339750714358	0.242395923024969	-4.18075310218478	2.90545206688554e-05	0.000415785038556803	"K04749"	"anti-sigma B factor antagonist"	"Unclassified;Cellular Processes and Signaling;Signal transduction mechanisms"	"[['Unclassified', 'Cellular Processes and Signaling', 'Signal transduction mechanisms']]"
"192"	"K04754"	162.533946817412	1.0831215521704	0.25458995273895	4.25437665751485	2.09632173727592e-05	0.000335292286987048	"K04754"	"lipoprotein"	"Unclassified;Cellular Processes and Signaling;Membrane and intracellular structural molecules"	"[['Unclassified', 'Cellular Processes and Signaling', 'Membrane and intracellular structural molecules']]"
"193"	"K04757"	276.951361063538	-0.732453691364839	0.166897784303857	-4.38863640053676	1.1406358599622e-05	0.000225930391817699	"K04757"	"anti-sigma B factor [EC:2.7.11.1]"	"Unclassified;Cellular Processes and Signaling;Signal transduction mechanisms"	"[['Unclassified', 'Cellular Processes and Signaling', 'Signal transduction mechanisms']]"
"194"	"K04767"	55.9856460777504	-1.55602927863017	0.220779456401231	-7.04788979914115	1.81651405718357e-12	2.85726975818169e-10	"K04767"	"acetoin utilization protein AcuB"	"Unclassified;Metabolism;Carbohydrate metabolism"	"[['Unclassified', 'Metabolism', 'Carbohydrate metabolism']]"
"195"	"K04772"	62.1785457564174	1.32281541527859	0.271218204722777	4.87731056486673	1.07542045229602e-06	3.85996548918062e-05	"K04772"	"serine protease DegQ [EC:3.4.21.-]"	"Metabolism;Enzyme Families;Peptidases"	"[['Metabolism', 'Enzyme Families', 'Peptidases']]"
"196"	"K05306"	79.2687980714875	1.17278709461896	0.287438793204102	4.08012809108266	4.50108908409211e-05	0.000552106064718454	"K05306"	"phosphonoacetaldehyde hydrolase [EC:3.11.1.1]"	"Metabolism;Metabolism of Other Amino Acids;Phosphonate and phosphinate metabolism"	"[['Metabolism', 'Metabolism of Other Amino Acids', 'Phosphonate and phosphinate metabolism']]"
"197"	"K05340"	16.9300003299572	-2.35819931153535	0.403631037668771	-5.8424627728221	5.14346831209472e-09	5.00132155146956e-07	"K05340"	"glucose uptake protein"	"Unclassified;Cellular Processes and Signaling;Other ion-coupled transporters"	"[['Unclassified', 'Cellular Processes and Signaling', 'Other ion-coupled transporters']]"
"198"	"K05367"	237.086911751942	1.08866236262419	0.255189281839956	4.26609752092548	1.98921855403855e-05	0.000326329473220803	"K05367"	"penicillin-binding protein 1C [EC:2.4.1.-]"	"Metabolism;Glycan Biosynthesis and Metabolism;Glycosyltransferases|Metabolism;Glycan Biosynthesis and Metabolism;Peptidoglycan biosynthesis"	"[['Metabolism', 'Glycan Biosynthesis and Metabolism', 'Glycosyltransferases'], ['Metabolism', 'Glycan Biosynthesis and Metabolism', 'Peptidoglycan biosynthesis']]"
"199"	"K05550"	41.4481383535919	1.72563719353077	0.415893877167071	4.14922481014925	3.3360306526161e-05	0.000457694280112426	"K05550"	"benzoate 1,2-dioxygenase beta subunit [EC:1.14.12.10]"	"Metabolism;Xenobiotics Biodegradation and Metabolism;Fluorobenzoate degradation|Metabolism;Xenobiotics Biodegradation and Metabolism;Benzoate degradation"	"[['Metabolism', 'Xenobiotics Biodegradation and Metabolism', 'Fluorobenzoate degradation'], ['Metabolism', 'Xenobiotics Biodegradation and Metabolism', 'Benzoate degradation']]"
"200"	"K05603"	84.6292413442036	2.22219100190959	0.408200215470608	5.44387513207866	5.21337721775726e-08	3.4421162173538e-06	"K05603"	"formimidoylglutamate deiminase [EC:3.5.3.13]"	"Metabolism;Amino Acid Metabolism;Histidine metabolism"	"[['Metabolism', 'Amino Acid Metabolism', 'Histidine metabolism']]"
"201"	"K05783"	41.4481383535919	1.72563719353077	0.415893877167071	4.14922481014925	3.3360306526161e-05	0.000457694280112426	"K05783"	"1,6-dihydroxycyclohexa-2,4-diene-1-carboxylate dehydrogenase [EC:1.3.1.25]"	"Metabolism;Xenobiotics Biodegradation and Metabolism;Fluorobenzoate degradation|Metabolism;Xenobiotics Biodegradation and Metabolism;Benzoate degradation"	"[['Metabolism', 'Xenobiotics Biodegradation and Metabolism', 'Fluorobenzoate degradation'], ['Metabolism', 'Xenobiotics Biodegradation and Metabolism', 'Benzoate degradation']]"
"202"	"K05784"	45.65145507064	1.55381366086713	0.388923001252858	3.9951703958412	6.4647739793962e-05	0.000719888042010883	"K05784"	"benzoate 1,2-dioxygenase electron transfer component"	"Metabolism;Xenobiotics Biodegradation and Metabolism;Fluorobenzoate degradation|Metabolism;Xenobiotics Biodegradation and Metabolism;Benzoate degradation"	"[['Metabolism', 'Xenobiotics Biodegradation and Metabolism', 'Fluorobenzoate degradation'], ['Metabolism', 'Xenobiotics Biodegradation and Metabolism', 'Benzoate degradation']]"
"203"	"K05824"	14.806459922472	-1.73995144711256	0.26042744436611	-6.68113704892994	2.37095365107385e-11	3.25124618613922e-09	"K05824"	"homoisocitrate dehydrogenase [EC:1.1.1.87]"	"Metabolism;Amino Acid Metabolism;Lysine biosynthesis"	"[['Metabolism', 'Amino Acid Metabolism', 'Lysine biosynthesis']]"
"204"	"K05826"	25.1190477922468	-1.90286081872762	0.259127379887663	-7.34334140820065	2.08326215046774e-13	4.12640221507461e-11	"K05826"	"lysine biosynthesis protein LysW"	"Metabolism;Amino Acid Metabolism;Lysine biosynthesis"	"[['Metabolism', 'Amino Acid Metabolism', 'Lysine biosynthesis']]"
"205"	"K05827"	18.0788926294617	-1.59297499281526	0.258998116324167	-6.15052732978747	7.72257494058962e-10	8.09810407495555e-08	"K05827"	"lysine biosynthesis protein LysX"	"Metabolism;Amino Acid Metabolism;Lysine biosynthesis"	"[['Metabolism', 'Amino Acid Metabolism', 'Lysine biosynthesis']]"
