"","MMH-2GH-30Z","MMH-2GH-39R","END4Rb","MMH-2GH-1Z","MMH-2GH-15Z","END9Ka","END1Kb","END5Zb","MMH-2GH-3Z","MMH-2GH-42K","MMH-2GH-10R","END14Za","MMH-2GH-23K","MMH-2GH-5K","MMH-2GH-33Z","END8Ka","MMH-2GH-17K","END1Ka","MMH-2GH-36R","MMH-2GH-31Z","END13Ra","END13Ka","MMH-2GH-5Z","END10Rb","MMH-2GH-44Z","MMH-2GH-19Z","MMH-2GH-28K","MMH-2GH-30R","MMH-2GH-43R","END9Zb","END9Za","END16Zb","MMH-2GH-43Z","END3Ka","MMH-2GH-38R","MMH-2GH-33K","END11Kb","MMH-33-1Z","MMH-2GH-26K","MMH-55-1K","MMH-2GH-28Z","MMH-2GH-11Z-soil","MMH-2GH-22Z","MMH-2GH-41K","END4Ka","MMH-2GH-45R","END16Rb","MMH-2GH-3R","MMH-2GH-12Z","MMH-2GH-29R","MMH-2GH-38Z","END16Za","MMH-2GH-34Z","MMH-2GH-32Z","END8Kb","END3Za","END11Ka","MMH-2GH-9R","MMH-2GH-15K","MMH-2GH-29Z","END12Zb","MMH-2GH-35Z","END15Rb","MMH-2GH-16R","END4Kb","MMH-2GH-23R","MMH-2GH-16Z","MMH-2GH-12K","END2Ka","MMH-2GH-26Z","MMH-2GH-24Z","MMH-48-1Z","MMH-2GH-28R","END14Rb","MMH-2GH-22K","MMH-2GH-37Z","END15Ra","END8Zb","MMH-50-1Z","END6Ra","MMH-48-2Z","MMH-33-2K","MMH-2GH-23Z","MMH-2GH-2R","END15Zb","END1Rb","MMH-2GH-32K","MMH-2GH-25R","END6Ka","END7Ka","END1Za","MMH-2GH-8Z","MMH-2GH-22R","MMH-52-2Z","MMH-2GH-31K","END12Ra","MMH-23-2K","MMH-2GH-7K","MMH-2GH-14Z","MMH-2GH-3K","END5Rb","MMH-2GH-27R","MMH-2GH-29K","END1Ra","END6Rb","MMH-2GH-26R","END8Za","MMH-2GH-2K","MMH-2GH-18K","MMH-2GH-17R","MMH-23-1K","MMH-2GH-8R","MMH-2GH-4Z","MMH-2GH-24K","MMH-2GH-45Z","MMH-2GH-43K","MMH-2GH-41Z","MMH-2GH-7Z","MMH-2GH-4R","MMH-52-1Z","MMH-2GH-40K","END1Zb","END3Zb","MMH-2GH-20Z","MMH-50-2K","MMH-2GH-38K","END11Ra","MMH-2GH-36Z","END13Rb","MMH-2GH-13Z","MMH-2GH-13K","END15Kb","MMH-2GH-36K","MMH-2GH-9K","END13Zb","MMH-2GH-30K","END14Kb","MMH-52-2K","END14Ra","MMH-2GH-15R","END5Za","MMH-2GH-21Z-soil","MMH-2GH-24R","END16Ra","END3Ra","END11Zb","MMH-2GH-13R","MMH-2GH-12R","MMH-2GH-2Z","END7Zb","END10Zb","MMH-2GH-4K","END12Rb","END5Ra","END9Kb","END12Za","MMH-2GH-39K","END12Ka","END10Kb","MMH-52-1K","END2Za","END7Kb","MMH-2GH-10K","MMH-23-2Z","END7Rb","MMH-2GH-31R","MMH-2GH-25K","END6Zb","MMH-2GH-27Z","END14Ka","MMH-2GH-9Z","MMH-50-2Z","MMH-2GH-42Z","END2Ra","END15Za","MMH-2GH-16K","MMH-2GH-37R","MMH-48-1K","MMH-2GH-7R","END13Za","MMH-2GH-39Z","END3Kb","MMH-2GH-25Z","END8Ra","END9Ra","END10Ra","MMH-2GH-6Z","MMH-2GH-20K","MMH-2GH-1K","MMH-23-1Z","MMH-48-2K","MMH-2GH-6R","MMH-2GH-40Z","END3Rb","END6Kb","MMH-2GH-42R","MMH-2GH-32R","END4Ra","END4Zb","MMH-2GH-34R","END6Za","END12Kb","MMH-2GH-18Z","MMH-55-2Z","MMH-50-1K","MMH-2GH-5R","MMH-2GH-1R","MMH-55-1Z","END8Rb","MMH-2GH-19K","MMH-2GH-19R","MMH-2GH-14R","MMH-2GH-45K","END11Rb","END11Za","END7Ra","MMH-2GH-6K","END13Kb","MMH-2GH-18R","END16Kb","MMH-33-2Z","END5Kb","MMH-2GH-44R","END16Ka","END7Za","MMH-55-2K","MMH-2GH-35R","MMH-2GH-44K","END10Za","MMH-2GH-27K","END15Ka","MMH-2GH-20R","MMH-2GH-10Z","END4Za","END5Ka","MMH-2GH-17Z"
"24f8601153fb230075cfddb064646227",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,2,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,4,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,8,0,3,0,1,1,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9a4e8e820abcb872958f03963bb5cbb6",17,10,0,5,14,0,0,0,16,0,0,0,0,0,2,0,0,0,0,37,0,0,12,0,29,41,0,6,3,3,2,0,58,0,5,0,0,4,0,0,5,9,29,0,0,10,0,5,9,6,19,0,13,15,0,0,0,4,0,12,2,24,0,4,0,5,60,0,0,9,16,1,8,0,0,14,0,2,4,0,5,0,21,16,3,0,0,3,0,0,3,31,4,6,0,0,0,0,9,0,0,7,0,2,0,2,2,0,0,0,0,2,49,0,25,0,7,38,21,3,0,0,0,16,0,0,0,24,0,4,0,0,0,0,0,0,0,0,0,20,0,38,5,0,0,0,1,0,18,2,3,0,0,0,0,2,0,0,0,0,0,0,0,3,0,6,0,0,18,0,17,13,32,0,0,0,2,0,4,0,33,0,11,0,0,0,33,0,0,0,0,4,11,0,0,15,27,0,0,2,0,0,9,5,0,2,7,3,0,0,5,3,0,0,0,0,0,0,2,0,23,0,17,0,0,0,6,0,2,0,0,2,28,0,0,19
"838c7d7e4639ccea58f722de53d3e113",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,18,0,15,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fcac97f9781341f9c508a12a7b611353",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,2,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,53,4,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ba423860ac5355a5604c0afc0b09ff94",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,42,3,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87c92cc04b36f9542ecdf5990cead7a2",0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,0,0,0,0,0,0,14,0,24,0,0,2,0,0,0,2,0,0,0,0,3,19,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,10,0,0,3,9,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"d7302937931ee8796ab8ce35b2d31861",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,12,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,2,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,12,0,0,0,0,0,0,12,0,0,0,0,0,0,9,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d98f02df83b08786a69c1d4d56465e48",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,2,3,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,2,0,6,0,0,0,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,16,0,0,0,2,0,0,2,0,5,0,0,0,0,6,0,0,0,4,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0
"ce407c9cdca03cc73457430f562ebce6",0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,3,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,5,6,0,2,2,0,6,1,0,3,0,0,0,0,0,0,0,3,0,0,11,2,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,4,0,0,0,3,3,0,4,0,0,7,0,0,0,0,8,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0
"cfd5e660074e5a53a1a484c970daa188",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f9a4e554e34ddd52f2dd2ab97c365dd5",2,0,1,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,7,1,0,0,8,0,0,0,2,0,0,0,0,0,0,2,0,0,8,0,0,0,0,1,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
"e687840fcb9b708ade74f1b9ddae2a79",0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,32,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,4,0,0,0,2,2,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a93a8ce20433fe6d9e7e8b40779d1cbc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a762fe65fbb44000123a8f91d002d285",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"e4aaaf91b157c19d1bae0073ff3023a7",13,0,2,3,7,0,0,0,5,0,6,0,0,0,16,0,0,0,0,17,2,0,5,2,0,17,0,26,0,3,0,0,3,0,2,0,0,0,0,0,16,11,38,0,0,0,0,4,37,4,7,0,20,9,0,3,0,16,0,2,3,7,5,6,0,44,6,0,0,11,24,0,22,4,0,0,3,0,0,0,0,0,45,14,3,0,0,34,0,0,0,6,74,0,0,4,0,0,7,0,0,87,0,0,0,46,2,0,0,6,0,0,4,0,2,0,0,0,2,1,0,0,0,11,0,0,9,4,0,16,0,0,0,0,0,0,0,0,0,6,0,15,2,4,0,0,18,32,7,0,3,0,0,0,0,3,0,0,0,0,0,0,0,5,0,72,0,0,36,0,0,0,5,0,2,0,0,0,4,0,2,0,20,2,2,2,7,0,0,2,0,14,0,0,0,0,201,0,0,21,0,0,12,6,0,0,6,8,0,0,16,11,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,28,19,0,0,13
"9b0a626524eada655cfcf5c1ed0ee9af",0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b6fbf0a5c738a9873e054dd10acdc471",0,0,7,3,1,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,4,4,0,0,0,0,0,2,0,0,0,3,0,0,0,0,4,1,0,0,0,0,7,0,0,0,0,0,0,0,2,2,13,0,0,0,0,0,0,1,0,3,1,0,0,0,0,4,0,7,0,0,2,1,3,0,0,0,0,0,3,0,0,4,0,3,0,0,1,0,0,0,0,0,2,0,4,0,0,0,0,0,3,0,0,0,0,0,2,4,0,0,2,0,0,0,5,7,3,0,0,0,0,0,6,0,0,0,0,1,0,3,0,0,9,2,10,6,0,5,4,0,3,0,0,4,0,0,0,0,0,0,0,15,3,4,0,0,1,0,0,0,0,0,2,0,0,0,2,4,0,0,0,2,14,16,0,0,0,17,0,3,0,2,0,0,0,0,5,0,10,0,0,5,0,0,0,72,7,0,0,11,0,5,3,6,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,3,4,0,2
"9fe11a5717148d08bb02bc98cfba737b",0,0,1,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,6,1,0,0,0,2,3,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,3,0,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,4,0,0,0,6,4,0,3,0,0,1,0,0,0,0,4,0,0,0,6,0,0,5,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,3,2,0,4,0,0,0,0,0,0,0,9,0,0,0,0,2,6,25,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,1,0,0
"7e1270eeda0816d0a658bb783a1b34b2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,2,0,7,11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,2,0,0
"2ddc38797201378d1cb89cffd44bb1a7",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,3,0,0,0,5,0,0,0,0,4,0,3,0,0,2,4,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,2,16,0,2,0,0,3,2,17,0,12,0,0,8,8,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,5,0,0,0,0,2,0,0,0,7,0,0,0,0,3,0,0,0,2,0,3,0,0,4,0,0,5,0,0,0,0,2,0,0,11,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,23,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"23cbed40f14dcb5af624b0448badbd0a",0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
"b99d9c4f04a3f9ae7e3f93ea8dc5fd07",0,2,0,0,0,0,0,2,4,0,0,4,0,0,0,0,0,0,0,3,4,0,0,0,2,0,0,0,0,6,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,15,0,0,0,2,4,0,6,0,0,0,2,0,0,0,2,4,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,6,3,2,97,0,0,0,0,0,0,0,0,0,0,3,4,12,0,0,0,0,0,2,0,0,0,0,2,0,34,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,7,0,3,2,0,8,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,3,3,0,6,0,0,4,0,2,2,3,0,0,0,0,5,0,6,0,2,2,0,0,2,46,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,1,2,0,0,0,3,0,0,0,2,2,0,2
"bc55254e2ad62c563eca6c9c0e9da274",5,0,0,0,3,0,0,2,0,0,0,0,0,0,24,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,0,0,11,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,23,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
