"","MMH-2GH-30Z","MMH-2GH-39R","END4Rb","MMH-2GH-1Z","MMH-2GH-15Z","END9Ka","END1Kb","END5Zb","MMH-2GH-3Z","MMH-2GH-42K","MMH-2GH-10R","END14Za","MMH-2GH-23K","MMH-2GH-5K","MMH-2GH-33Z","END8Ka","MMH-2GH-BR","MMH-2GH-17K","END1Ka","MMH-2GH-36R","MMH-2GH-31Z","END13Ra","END13Ka","MMH-2GH-5Z","END10Rb","MMH-2GH-44Z","MMH-2GH-19Z","MMH-2GH-28K","MMH-2GH-30R","MMH-2GH-43R","END9Zb","END9Za","END16Zb","MMH-2GH-43Z","END3Ka","MMH-2GH-38R","MMH-2GH-33K","MMH-BK","END11Kb","MMH-33-1Z","MMH-2GH-26K","MMH-55-1K","MMH-2GH-28Z","MMH-2GH-11Z-soil","MMH-2GH-22Z","P5BZ","MMH-2GH-41K","END4Ka","MMH-2GH-45R","END16Rb","MMH-2GH-3R","MMH-2GH-12Z","MMH-2GH-29R","MMH-2GH-38Z","END16Za","P5BS","MMH-2GH-34Z","MMH-2GH-32Z","END8Kb","END3Za","END11Ka","MMH-2GH-9R","MMH-2GH-15K","MMH-2GH-29Z","END12Zb","MMH-2GH-35Z","END15Rb","MMH-2GH-16R","END4Kb","MMH-2GH-23R","MMH-2GH-16Z","MMH-2GH-12K","END2Ka","MMH-2GH-26Z","MMH-2GH-24Z","MMH-48-1Z","MMH-2GH-28R","END14Rb","MMH-2GH-22K","MMH-2GH-37Z","END15Ra","END8Zb","MMH-50-1Z","P2BK","END6Ra","MMH-48-2Z","MMH-33-2K","MMH-2GH-23Z","MMH-2GH-2R","END15Zb","END1Rb","MMH-2GH-32K","MMH-2GH-25R","END6Ka","END7Ka","END1Za","MMH-2GH-8Z","MMH-2GH-22R","MMH-52-2Z","MMH-2GH-31K","END12Ra","MMH-23-2K","MMH-2GH-7K","MMH-2GH-14Z","MMH-2GH-3K","END5Rb","MMH-2GH-27R","MMH-2GH-29K","END1Ra","END6Rb","MMH-2GH-26R","END8Za","MMH-2GH-2K","MMH-2GH-18K","MMH-2GH-17R","MMH-23-1K","P6BR","MMH-2GH-8R","P1BK","MMH-2GH-4Z","MMH-2GH-24K","MMH-2GH-45Z","MMH-2GH-43K","MMH-2GH-41Z","MMH-2GH-7Z","MMH-2GH-4R","MMH-52-1Z","MMH-2GH-40K","END1Zb","END3Zb","MMH-2GH-20Z","MMH-50-2K","MMH-2GH-38K","MMH-2GH-BZ","END11Ra","MMH-2GH-36Z","P6BK","END13Rb","MMH-2GH-13Z","MMH-2GH-13K","END15Kb","MMH-2GH-36K","MMH-2GH-9K","END13Zb","MMH-2GH-30K","END14Kb","MMH-52-2K","END14Ra","MMH-2GH-15R","END5Za","MMH-2GH-21Z-soil","MMH-2GH-24R","END16Ra","END3Ra","END11Zb","MMH-2GH-13R","MMH-2GH-12R","P2BR","MMH-2GH-2Z","END7Zb","END10Zb","MMH-2GH-4K","END12Rb","END5Ra","END9Kb","END12Za","MMH-2GH-39K","END12Ka","END10Kb","MMH-52-1K","END2Za","MMH-2GH-BK","END7Kb","MMH-2GH-10K","MMH-23-2Z","END7Rb","MMH-2GH-31R","MMH-2GH-25K","END6Zb","MMH-2GH-27Z","END14Ka","MMH-2GH-9Z","MMH-50-2Z","MMH-2GH-42Z","END2Ra","END15Za","MMH-2GH-16K","MMH-2GH-37R","MMH-48-1K","MMH-2GH-7R","END13Za","P2BI","MMH-2GH-39Z","END3Kb","P3BR","MMH-2GH-25Z","END8Ra","END9Ra","END10Ra","MMH-2GH-6Z","MMH-2GH-20K","MMH-2GH-1K","MMH-23-1Z","MMH-48-2K","MMH-2GH-6R","MMH-2GH-40Z","END3Rb","END6Kb","MMH-2GH-42R","MMH-2GH-32R","END4Ra","END4Zb","MMH-2GH-34R","END6Za","END12Kb","MMH-2GH-18Z","MMH-55-2Z","MMH-50-1K","MMH-2GH-5R","MMH-2GH-1R","P4BZ","MMH-55-1Z","END8Rb","MMH-2GH-19K","MMH-2GH-19R","MMH-2GH-14R","MMH-2GH-45K","END11Rb","END11Za","END7Ra","MMH-2GH-6K","END13Kb","MMH-2GH-18R","P3BZ","END16Kb","MMH-33-2Z","END5Kb","MMH-2GH-44R","END16Ka","END7Za","MMH-55-2K","MMH-2GH-35R","MMH-2GH-44K","END10Za","MMH-2GH-27K","END15Ka","P2BS","MMH-2GH-20R","MMH-2GH-10Z","END4Za","END5Ka","MMH-2GH-17Z"
"73098cb20b3c86490f6faaf79664cefa",0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,3,0,0,1,0,3,0,2,12,0,0,0,4,0,0,0,0,0,4,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,1,0,0,0,0,0,5,0,0,0,6,0,0,0,0,1,6,7,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,3,2,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0
"727288f5334d22ab59f3a05a07ee8c81",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"2041afa155fc48108daf1f71d7484ac2",0,0,14,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,3,0,2,0,0,0,0,7,0,0,7,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,18,3,0,0,0,0,4,2,0,0,0,0,1,0,0,0,0,9,0,0,0,0,8,0,0,5,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,6,0,0,0,5,7,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,2,2,46,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,4,0,0
"7cbad29274d6b1e97c0a27185ffe42b0",0,0,5,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,11,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,1,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,4,0,9,0,0,5,7,2,0,2,5,0,0,0,6,0,0,0,0,0,1,0,0,4,0,4,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,9,0,0,11,0,0,0,0,0,8,0,0,0,9,0,8,0,0,8,2,2,0,0,0,0,1,5,0,12,4,0,7,0,0,0,0,1,0,0,0,0,6,0,0,3,0,0,0,2,0,2,7,0,0,0,0,6,0,0,0,0,0,6,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,4,2,7,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,1,0,0
"dd460feb6d0286071f9b8cb662f37f1b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"83a3c0df6ddc4539e233ac718818d7ef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,2,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0f198e8f1df3b93afdcb41d7be9547f1",0,0,26,0,0,0,0,19,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,14,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,1,0,0,0,0,0,0,3,0,0,0,0,0,21,0,0,3,0,4,0,0,0,0,4,0,0,0,6,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,28,0,0,0,0,12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,21,0,0,2,36,5,0,0,0,0,3,5,0,0,0,0,4,0,0,0,0,15,0,0,0,0,7,0,0,16,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,0,0,0,3,33,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,5,8,23,0,0,0,0,0,2,0,0,0,14,0,0,0,7,0,0,0,0,0,6,0,0
"602668b2a358e09e46c6727a7a7077f5",256,4,0,0,1056,0,0,0,436,0,2,0,0,0,46,0,9,7,0,121,45,0,0,0,0,0,377,0,242,3316,0,0,0,3257,0,130,0,0,0,0,0,0,727,0,349,0,0,0,3,0,583,1413,1056,13,0,0,11,666,0,0,0,111,0,395,0,184,0,4259,0,668,433,0,0,377,971,0,2917,0,0,871,0,0,0,0,0,0,0,955,17,0,0,0,974,0,0,0,3,557,0,0,0,0,0,1275,0,0,994,0,0,0,3552,0,0,0,76,0,0,405,0,73,0,2,0,43,0,725,0,0,0,0,1191,0,0,77,0,769,0,0,68,0,0,0,0,0,0,0,0,0,865,0,0,617,0,0,0,539,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,0,0,412,0,270,0,2,0,0,0,72,0,0,0,0,0,0,0,1033,0,0,0,5,0,0,0,0,4,14,0,0,5,8202,0,0,15,0,0,537,0,0,5,3,0,0,0,0,392,1790,0,0,0,0,14,0,1197,0,0,0,0,2,0,0,0,78,0,0,0,0,0,879,3,0,0,282
"a886b8c2a8dafa660a0a1f0b6a625a11",0,0,25,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,18,0,0,2,0,0,0,0,0,9,13,10,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,9,0,0,0,0,11,2,0,0,0,9,0,0,0,0,13,0,20,0,0,0,0,0,0,0,0,4,0,10,0,0,20,12,0,0,3,16,0,0,0,20,10,0,0,0,0,17,0,0,64,0,9,0,0,0,0,3,0,0,10,5,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,8,8,0,0,0,0,12,0,0,10,0,0,0,0,0,11,0,0,0,9,0,2,0,0,25,28,19,0,0,0,0,8,10,0,22,0,0,20,0,0,0,0,3,0,0,0,15,14,0,0,1,0,0,0,0,0,16,10,0,0,0,0,12,0,0,0,0,0,11,9,9,0,0,0,6,0,0,0,11,0,0,0,5,3,0,6,0,0,35,0,0,0,16,31,13,0,0,0,0,15,16,24,0,0,0,0,0,5,0,0,0,14,0,0,0,13,0,0,0,0,0,10,0,0
"2c248568eb4c63de5ee43a1406941ffd",0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,7,8,4,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,16,0,25,0,0,0,0,0,0,0,0,12,0,8,0,0,0,2,5,0,1,87,0,0,0,13,1,0,0,0,0,2,0,0,95,0,21,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,6,0,0,0,0,0,25,0,0,3,0,0,0,0,0,6,0,0,0,8,0,5,0,0,2,8,2,0,0,0,0,7,2,0,18,3,0,11,0,0,0,0,6,0,0,0,6,0,0,0,2,0,0,0,0,0,3,14,0,0,0,0,4,0,0,0,0,0,4,14,3,0,0,0,28,0,0,0,2,0,0,0,1,2,0,0,0,0,126,0,0,0,0,82,5,0,0,0,0,3,5,0,0,0,0,0,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"14d69ec9d598e234e3a74e2384be95f9",0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,88,0,3,0,0,5,0,60,0,0,162,0,0,0,5,0,0,0,0,0,13,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,3,0,0,10,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,47,4,0,0,0,0,0,0,46,0,0,0,0,0,0,0,3,0,0,0,35,0,7,0,0,0,0,0,60,0,0,0,2,0,0,0,1,1,0,0,0,0,79,0,0,0,0,35,0,0,0,0,0,0,3,0,0,0,0,0,0,50,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"0ad5cd63b756540ce79a0e8104d12760",0,0,19,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,9,3,19,0,0,0,0,0,2,22,0,0,0,0,0,0,0,0,0,8,0,0,0,0,9,3,0,0,0,7,0,0,0,0,19,0,14,0,0,0,0,0,0,0,0,6,0,13,0,0,4,4,3,0,4,12,0,0,0,19,10,0,0,0,0,10,0,0,95,0,31,0,0,0,0,7,0,0,13,2,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,9,10,0,0,0,0,12,0,0,9,0,0,0,0,0,11,0,0,0,10,0,3,0,0,12,8,17,0,0,0,0,7,13,0,23,8,0,17,0,0,0,0,6,0,0,0,46,6,0,0,5,0,38,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,11,16,8,0,0,0,58,0,0,0,7,0,0,0,3,6,0,7,0,0,71,0,0,0,0,112,6,0,0,0,0,12,7,7,0,0,0,0,0,17,0,0,0,15,0,0,0,4,0,0,0,0,0,7,0,0
"7703d8338523f5eae11f635aed01b684",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0
"f84c542720f3e9d6ae8ed75f42ab93bb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29,0,5,0,0,3,0,10,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9a5366b6908a030a4254d8660b29b335",0,0,25,0,0,0,0,35,0,0,0,10,0,0,0,9,0,0,6,0,0,19,0,0,6,0,0,0,0,0,7,5,11,0,0,0,0,0,0,55,0,0,0,0,0,13,0,0,0,8,0,0,0,0,27,0,0,0,0,9,0,0,0,0,9,0,24,0,0,0,0,0,0,0,0,63,0,19,0,0,24,24,67,0,8,79,0,0,0,38,9,0,0,0,0,22,0,0,54,0,22,0,0,0,0,9,0,0,0,0,0,13,0,186,0,0,0,0,0,0,0,0,0,0,0,0,44,0,17,17,0,0,0,0,0,0,0,17,0,0,0,0,0,12,0,0,0,13,0,0,0,0,28,53,5,0,0,0,0,18,0,0,16,6,0,16,0,0,0,0,34,0,0,0,28,6,0,0,21,0,0,0,30,0,52,19,0,0,0,0,15,0,0,0,0,0,4,0,4,0,0,0,54,0,0,0,13,0,0,0,14,5,0,0,0,0,66,0,0,0,4,71,2,0,0,0,0,10,8,5,0,0,0,13,0,64,0,0,0,23,0,0,0,3,0,0,0,0,0,20,0,0
"0dfe159403586149baa491a7daf1bddf",0,0,261,0,0,0,0,265,0,0,2,137,0,0,0,12,0,0,12,0,0,88,0,0,20,0,2,0,0,0,175,152,151,0,0,0,0,0,0,220,0,0,0,0,0,70,0,0,0,51,0,0,0,0,127,29,0,0,0,211,0,0,0,0,269,0,118,0,0,0,0,0,0,0,0,206,0,72,0,0,98,171,179,0,76,249,0,0,0,300,36,0,0,0,0,324,0,0,426,0,97,0,0,0,0,76,0,0,73,89,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,0,261,169,0,0,0,0,369,0,0,87,0,0,0,0,0,162,0,0,0,129,0,180,0,0,88,304,212,0,0,0,0,152,243,0,108,35,6,241,0,0,0,0,139,0,0,0,126,109,0,0,160,0,0,0,62,0,113,181,0,0,0,0,114,0,0,0,321,0,77,136,35,0,0,0,191,0,0,0,77,0,0,0,47,175,0,140,0,0,349,0,0,0,95,266,77,0,0,0,0,114,163,159,0,0,0,35,3,319,0,0,0,244,0,0,227,144,0,0,0,0,0,157,0,0
"a5744275f3fcf041a2a441d102b9642a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,33,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"c52ca67b365c53ef14daab5e819aa358",0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,136,0,0,117,0,0,0,0,7,0,0,0,0,5,0,0,241,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0,0,0,31,0,0,0,2,0,0,0,0,0,0,0,0,0,139,0,0,0,21,153,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"4721a59f0d582c2687cd3310fbdafae1",0,0,17,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,41,0,0,0,0,0,10,0,0,0,0,0,0,0,0,16,13,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,118,0,40,0,0,0,16,130,0,0,189,0,0,0,23,0,0,0,0,0,15,0,0,58,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,13,0,0,0,0,0,0,0,0,23,0,0,0,0,0,27,0,0,0,23,0,18,0,0,26,0,0,0,0,0,0,7,0,0,18,0,0,0,0,0,0,0,17,0,0,0,34,0,0,0,0,0,0,0,132,0,23,21,0,0,0,0,11,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"137b431dec8956821388d920546557ff",0,0,10,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,13,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,12,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,9,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,6,0,0,0,0,3,9,0,6,4,0,10,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,6,4,0,0,0,0,2,0,0,0,0,0,12,9,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,8,5,18,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,1,0,0
"944ee3fa6ee6d7451356e09064c1312f",0,0,25,0,0,0,0,12,0,0,0,6,0,0,0,0,0,0,0,0,0,22,0,0,7,0,0,0,0,0,13,21,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,24,0,0,0,0,4,0,0,0,0,24,0,30,0,0,0,0,0,0,0,0,0,0,5,0,0,18,13,0,0,6,0,0,0,0,31,5,0,0,0,0,19,0,0,0,0,16,0,0,0,0,8,0,0,5,11,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,30,0,0,15,0,0,0,0,0,9,0,0,0,3,0,12,0,0,33,24,11,0,0,0,0,13,13,0,17,5,0,24,0,0,0,0,11,0,0,0,0,15,0,0,9,0,0,0,0,0,19,21,0,0,0,0,15,0,0,0,0,0,14,21,6,0,0,0,0,0,0,0,2,0,0,0,4,14,0,10,0,0,0,0,0,0,0,0,8,0,0,0,0,8,16,28,0,0,0,35,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,6,0,0
"584ca24e54c94634c1291ea5d29f0892",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
